,RunId,seed,AgentID,Seat shuffle time (s),Seat shuffle type (A/B/C/D)
997,14,1,41,0.5,A
998,14,1,42,0.5,A
999,14,1,43,0.5,A
1000,14,1,44,0.5,A
1001,14,1,45,0.5,A
1002,14,1,46,0.5,A
1003,14,1,47,0.5,A
1004,14,1,48,0.5,A
1005,14,1,49,0.5,A
1006,14,1,50,0.5,A
1007,14,1,51,0.5,A
1008,14,1,52,0.5,A
1009,14,1,53,7.0,C
1010,14,1,54,8.0,A
1011,14,1,55,10.5,A
1012,14,1,56,6.0,C
1013,14,1,57,0.5,A
1014,14,1,58,0.5,A
1015,14,1,59,0.5,A
1016,14,1,60,0.5,A
1017,14,1,61,0.5,A
1018,14,1,62,7.0,C
1019,14,1,63,0.5,A
1020,14,1,64,7.5,C
1021,14,1,65,6.5,B
1022,14,1,66,0.5,A
1023,14,1,67,0.5,A
1024,14,1,68,5.5,C
1025,14,1,69,0.5,A
1026,14,1,70,0.5,A
1027,14,1,71,0.5,A
1028,14,1,72,0.5,A
1029,14,1,73,12.0,A
1030,14,1,74,0.5,A
1031,14,1,75,0.5,A
1032,14,1,76,0.5,A
1033,14,1,77,7.5,C
1034,14,1,78,0.5,A
1035,14,1,79,0.5,A
1036,14,1,80,0.5,A
1037,14,1,81,0.5,A
1038,14,1,82,0.5,A
1039,14,1,83,7.0,C
1040,14,1,84,6.0,C
1041,14,1,85,0.5,A
1042,14,1,86,0.5,A
1043,14,1,87,0.5,A
1044,15,1,1,0.5,A
1045,15,1,2,0.5,A
1046,15,1,3,0.5,A
1047,15,1,4,0.5,A
1048,15,1,5,0.5,A
1049,15,1,6,0.5,A
1050,15,1,7,0.5,A
1051,15,1,8,0.5,A
1052,15,1,9,0.5,A
1053,15,1,10,0.5,A
1054,15,1,11,0.5,A
1055,15,1,12,0.5,A
1056,15,1,13,0.5,A
1057,15,1,14,0.5,A
1058,15,1,15,0.5,A
1059,15,1,16,0.5,A
1060,15,1,17,0.5,A
1061,15,1,18,0.5,A
1062,15,1,19,0.5,A
1063,15,1,20,0.5,A
1064,15,1,21,0.5,A
1065,15,1,22,0.5,A
1066,15,1,23,6.5,C
1067,15,1,24,7.5,C
1068,15,1,25,0.5,A
1069,15,1,26,0.5,A
1070,15,1,27,0.5,A
1071,15,1,28,0.5,A
1072,15,1,29,0.5,A
1073,15,1,30,0.5,A
1074,15,1,31,0.5,A
1075,15,1,32,0.5,A
1076,15,1,33,0.5,A
1077,15,1,34,0.5,A
1078,15,1,35,0.5,A
1079,15,1,36,0.5,A
1080,15,1,37,0.5,A
1081,15,1,38,1.0,A
1082,15,1,39,0.5,A
1083,15,1,40,0.5,A
1084,15,1,41,7.0,A
1085,15,1,42,0.5,A
1086,15,1,43,0.5,A
1087,15,1,44,7.5,C
1088,15,1,45,0.5,A
1089,15,1,46,0.5,A
1090,15,1,47,7.0,C
1091,15,1,48,7.5,A
1092,15,1,49,0.5,A
1093,15,1,50,0.5,A
1094,15,1,51,0.5,A
1095,15,1,52,0.5,A
1096,15,1,53,0.5,A
1097,15,1,54,0.5,A
1098,15,1,55,6.5,C
1099,15,1,56,5.5,B
1100,15,1,57,0.5,A
1101,15,1,58,0.5,A
1102,15,1,59,15.0,C
1103,15,1,60,0.5,A
1104,15,1,61,0.5,A
1105,15,1,62,0.5,A
1106,15,1,63,0.5,A
1107,15,1,64,0.5,A
1108,15,1,65,0.5,A
1109,15,1,66,0.5,A
1110,15,1,67,0.5,A
1111,15,1,68,6.0,B
1112,15,1,69,0.5,A
1113,15,1,70,0.5,A
1114,15,1,71,5.5,C
1115,15,1,72,0.5,A
1116,15,1,73,16.0,A
1117,15,1,74,0.5,A
1118,15,1,75,14.0,C
1119,15,1,76,7.5,A
1120,15,1,77,0.5,A
1121,15,1,78,8.5,C
1122,15,1,79,0.5,A
1123,15,1,80,0.5,A
1124,15,1,81,0.5,A
1125,15,1,82,9.0,D
1126,15,1,83,9.5,A
1127,15,1,84,6.0,C
1128,15,1,85,0.5,A
1129,15,1,86,0.5,A
1130,15,1,87,0.5,A
1131,15,1,88,7.5,C
1132,15,1,89,0.5,A
1133,15,1,90,0.5,A
1134,15,1,91,7.5,B
1135,15,1,92,8.0,C
1136,15,1,93,0.5,A
1137,15,1,94,8.0,A
1138,15,1,95,7.5,C
1139,15,1,96,6.0,C
1140,15,1,97,8.0,A
1141,15,1,98,0.5,A
1142,15,1,99,0.5,A
1143,15,1,100,7.0,C
1144,15,1,101,7.5,A
1145,15,1,102,6.0,C
1146,15,1,103,8.5,A
1147,15,1,104,6.5,C
1148,9,0,1,0.5,A
1149,9,0,2,0.5,A
1150,9,0,3,0.5,A
1151,9,0,4,0.5,A
1152,9,0,5,0.5,A
1153,9,0,6,0.5,A
1154,9,0,7,0.5,A
1155,9,0,8,0.5,A
1156,9,0,9,0.5,A
1157,9,0,10,0.5,A
1158,9,0,11,0.5,A
1159,9,0,12,0.5,A
1160,9,0,13,0.5,A
1161,9,0,14,0.5,A
1162,9,0,15,0.5,A
1163,9,0,16,0.5,A
1164,9,0,17,0.5,A
1165,9,0,18,0.5,A
1166,9,0,19,0.5,A
1167,9,0,20,0.5,A
1168,9,0,21,0.5,A
1169,9,0,22,0.5,A
1170,9,0,23,14.0,C
1171,9,0,24,0.5,A
1172,9,0,25,0.5,A
1173,9,0,26,0.5,A
1174,9,0,27,0.5,A
1175,9,0,28,0.5,A
1176,9,0,29,0.5,A
1177,9,0,30,0.5,A
1178,9,0,31,0.5,A
1179,9,0,32,0.5,A
1180,9,0,33,6.0,B
1181,9,0,34,0.5,A
1182,9,0,35,7.0,C
1183,9,0,36,0.5,A
1184,9,0,37,0.5,A
1185,9,0,38,0.5,A
1186,9,0,39,0.5,A
1187,9,0,40,0.5,A
1188,9,0,41,0.5,A
1189,9,0,42,0.5,A
1190,9,0,43,7.0,C
1191,9,0,44,0.5,A
1192,9,0,45,9.5,A
1193,9,0,46,15.0,A
1194,9,0,47,2.0,A
1195,9,0,48,0.5,A
1196,9,0,49,0.5,A
1197,9,0,50,15.0,A
1198,9,0,51,0.5,A
1199,9,0,52,7.0,C
1200,9,0,53,9.5,A
1201,9,0,54,0.5,A
1202,9,0,55,0.5,A
1203,9,0,56,0.5,A
1204,9,0,57,0.5,A
1205,9,0,58,0.5,A
1206,9,0,59,0.5,A
1207,9,0,60,0.5,A
1208,9,0,61,0.5,A
1209,9,0,62,0.5,A
1210,9,0,63,7.5,C
1211,9,0,64,0.5,A
1212,9,0,65,0.5,A
1213,9,0,66,0.5,A
1214,9,0,67,1.0,A
1215,9,0,68,15.5,A
1216,9,0,69,0.5,A
1217,9,0,70,14.0,C
1218,9,0,71,0.5,A
1219,9,0,72,0.5,A
1220,9,0,73,0.5,A
1221,9,0,74,0.5,A
1222,9,0,75,7.0,C
1223,9,0,76,0.5,A
1224,9,0,77,0.5,A
1225,9,0,78,1.5,A
1226,9,0,79,0.5,A
1227,9,0,80,0.5,A
1228,9,0,81,0.5,A
1229,9,0,82,7.0,C
1230,9,0,83,6.5,B
1231,9,0,84,0.5,A
1232,9,0,85,8.0,A
1233,9,0,86,6.0,A
1234,9,0,87,0.5,A
1235,9,0,88,0.5,A
1236,9,0,89,7.0,C
1237,9,0,90,7.0,C
1238,9,0,91,14.0,C
1239,9,0,92,14.0,A
1240,9,0,93,0.5,A
1241,9,0,94,0.5,A
1242,9,0,95,0.5,A
1243,9,0,96,0.5,A
1244,9,0,97,7.0,C
1245,9,0,98,8.5,C
1246,9,0,99,15.0,C
1247,9,0,100,0.5,A
1248,9,0,101,2.5,A
1249,9,0,102,10.0,D
1250,9,0,103,0.5,A
1251,9,0,104,0.5,A
1252,9,0,105,7.5,C
1253,9,0,106,0.5,A
1254,9,0,107,0.5,A
1255,9,0,108,0.5,A
1256,9,0,109,13.0,C
1257,9,0,110,7.0,C
1258,9,0,111,0.5,A
1259,9,0,112,14.5,C
1260,9,0,113,7.0,C
1261,9,0,114,6.5,C
1262,9,0,115,8.0,C
1263,9,0,116,10.0,A
1264,9,0,117,10.0,A
1265,9,0,118,7.0,C
1266,9,0,119,0.5,A
1267,9,0,120,9.5,A
1268,9,0,121,7.0,C
1269,9,0,122,0.5,A
1270,9,0,123,10.0,A
1271,9,0,124,0.5,A
1272,9,0,125,10.5,A
1273,9,0,126,6.0,A
1274,9,0,127,7.0,B
1275,9,0,128,6.5,A
1276,9,0,129,0.5,A
1277,9,0,130,0.5,A
1278,9,0,131,8.0,C
1279,9,0,132,15.0,A
1280,9,0,133,6.5,C
1281,9,0,134,14.0,C
1282,9,0,135,10.0,A
1283,9,0,136,0.5,A
1284,9,0,137,6.0,A
1285,9,0,138,0.5,A
1286,9,0,139,9.5,A
1287,9,0,140,0.5,A
1288,9,0,141,14.5,C
1289,9,0,142,6.5,C
1290,9,0,143,7.0,B
1291,9,0,144,0.5,A
1292,9,0,145,9.5,A
1293,9,0,146,7.5,A
1294,9,0,147,7.0,A
1295,9,0,148,10.0,D
1296,9,0,149,0.5,A
1297,9,0,150,6.0,A
1298,9,0,151,6.5,C
1299,9,0,152,10.5,A
1300,9,0,153,6.5,A
1301,9,0,154,0.5,A
1302,9,0,155,10.0,A
1303,9,0,156,6.5,A
1304,9,0,157,9.5,A
1305,9,0,158,0.5,A
1306,9,0,159,9.5,A
1307,9,0,160,7.0,C
1308,9,0,161,7.0,C
1309,9,0,162,0.5,A
1310,9,0,163,8.0,A
1311,9,0,164,0.5,A
1312,9,0,165,9.0,A
1313,9,0,166,0.5,A
1314,9,0,167,6.5,A
1315,9,0,168,7.5,C
1316,9,0,169,10.5,A
1317,9,0,170,8.0,A
1318,9,0,171,8.0,A
1319,9,0,172,10.0,A
1320,9,0,173,0.5,A
1321,9,0,174,11.5,A
1322,16,1,1,0.5,A
1323,16,1,2,0.5,A
1324,16,1,3,0.5,A
1325,16,1,4,0.5,A
1326,16,1,5,14.0,C
1327,16,1,6,0.5,A
1328,16,1,7,0.5,A
1329,16,1,8,0.5,A
1330,16,1,9,0.5,A
1331,16,1,10,0.5,A
1332,16,1,11,0.5,A
1333,16,1,12,10.0,A
1334,16,1,13,0.5,A
1335,16,1,14,0.5,A
1336,16,1,15,0.5,A
1337,16,1,16,0.5,A
1338,16,1,17,0.5,A
1339,16,1,18,0.5,A
1340,16,1,19,7.0,C
1341,16,1,20,0.5,A
1342,16,1,21,0.5,A
1343,16,1,22,0.5,A
1344,16,1,23,0.5,A
1345,16,1,24,6.5,C
1346,16,1,25,0.5,A
1347,16,1,26,0.5,A
1348,16,1,27,0.5,A
1349,16,1,28,0.5,A
1350,16,1,29,0.5,A
1351,16,1,30,8.0,A
1352,16,1,31,0.5,A
1353,16,1,32,6.0,C
1354,16,1,33,6.0,C
1355,16,1,34,0.5,A
1356,16,1,35,0.5,A
1357,16,1,36,0.5,A
1358,16,1,37,0.5,A
1359,16,1,38,1.0,A
1360,16,1,39,0.5,A
1361,16,1,40,0.5,A
1362,16,1,41,0.5,A
1363,16,1,42,0.5,A
1364,16,1,43,0.5,A
1365,16,1,44,0.5,A
1366,16,1,45,0.5,A
1367,16,1,46,0.5,A
1368,16,1,47,0.5,A
1369,16,1,48,0.5,A
1370,16,1,49,0.5,A
1371,16,1,50,0.5,A
1372,16,1,51,0.5,A
1373,16,1,52,0.5,A
1374,16,1,53,7.0,C
1375,16,1,54,0.5,A
1376,16,1,55,17.0,A
1377,16,1,56,5.5,B
1378,16,1,57,0.5,A
1379,16,1,58,0.5,A
1380,16,1,59,0.5,A
1381,16,1,60,9.0,A
1382,16,1,61,0.5,A
1383,16,1,62,0.5,A
1384,16,1,63,0.5,A
1385,16,1,64,12.0,A
1386,16,1,65,0.5,A
1387,16,1,66,6.0,C
1388,16,1,67,0.5,A
1389,16,1,68,0.5,A
1390,16,1,69,0.5,A
1391,16,1,70,0.5,A
1392,16,1,71,0.5,A
1393,16,1,72,0.5,A
1394,16,1,73,0.5,A
1395,16,1,74,7.0,C
1396,16,1,75,0.5,A
1397,16,1,76,0.5,A
1398,16,1,77,8.0,C
1399,16,1,78,0.5,A
1400,16,1,79,7.0,C
1401,16,1,80,0.5,A
1402,16,1,81,7.0,A
1403,16,1,82,0.5,A
1404,16,1,83,16.0,A
1405,16,1,84,6.5,B
1406,16,1,85,0.5,A
1407,16,1,86,0.5,A
1408,16,1,87,7.5,C
1409,16,1,88,0.5,A
1410,16,1,89,0.5,A
1411,16,1,90,0.5,A
1412,16,1,91,0.5,A
1413,16,1,92,0.5,A
1414,16,1,93,0.5,A
1415,16,1,94,0.5,A
1416,16,1,95,0.5,A
1417,16,1,96,6.0,C
1418,16,1,97,0.5,A
1419,16,1,98,14.0,C
1420,16,1,99,9.5,A
1421,16,1,100,7.0,C
1422,16,1,101,0.5,A
1423,16,1,102,6.0,C
1424,16,1,103,6.0,A
1425,16,1,104,0.5,A
1426,16,1,105,7.5,A
1427,16,1,106,0.5,A
1428,16,1,107,0.5,A
1429,16,1,108,0.5,A
1430,16,1,109,7.5,C
1431,16,1,110,0.5,A
1432,16,1,111,0.5,A
1433,16,1,112,0.5,A
1434,16,1,113,11.5,A
1435,16,1,114,7.0,C
1436,16,1,115,8.0,C
1437,16,1,116,0.5,A
1438,16,1,117,0.5,A
1439,16,1,118,7.0,A
1440,16,1,119,7.5,C
1441,16,1,120,0.5,A
1442,16,1,121,8.0,B
1443,16,1,122,0.5,A
1444,20,2,1,0.5,A
1445,20,2,2,0.5,A
1446,20,2,3,0.5,A
1447,20,2,4,0.5,A
1448,20,2,5,0.5,A
1449,20,2,6,0.5,A
1450,20,2,7,0.5,A
1451,20,2,8,0.5,A
1452,20,2,9,0.5,A
1453,20,2,10,0.5,A
1454,20,2,11,0.5,A
1455,20,2,12,0.5,A
1456,20,2,13,0.5,A
1457,20,2,14,0.5,A
1458,20,2,15,0.5,A
1459,20,2,16,0.5,A
1460,20,2,17,0.5,A
1461,21,2,1,0.5,A
1462,21,2,2,0.5,A
1463,21,2,3,0.5,A
1464,21,2,4,0.5,A
1465,21,2,5,0.5,A
1466,21,2,6,0.5,A
1467,21,2,7,0.5,A
1468,21,2,8,0.5,A
1469,21,2,9,0.5,A
1470,21,2,10,0.5,A
1471,21,2,11,0.5,A
1472,21,2,12,0.5,A
1473,21,2,13,0.5,A
1474,21,2,14,0.5,A
1475,21,2,15,0.5,A
1476,21,2,16,0.5,A
1477,21,2,17,0.5,A
1478,21,2,18,0.5,A
1479,21,2,19,0.5,A
1480,21,2,20,0.5,A
1481,21,2,21,0.5,A
1482,21,2,22,0.5,A
1483,21,2,23,0.5,A
1484,21,2,24,0.5,A
1485,21,2,25,0.5,A
1486,21,2,26,0.5,A
1487,21,2,27,0.5,A
1488,21,2,28,0.5,A
1489,21,2,29,0.5,A
1490,21,2,30,0.5,A
1491,21,2,31,7.5,C
1492,21,2,32,6.5,B
1493,21,2,33,0.5,A
1494,21,2,34,0.5,A
1495,21,2,35,0.5,A
1496,17,1,1,0.5,A
1497,17,1,2,0.5,A
1498,17,1,3,0.5,A
1499,17,1,4,0.5,A
1500,17,1,5,0.5,A
1501,17,1,6,0.5,A
1502,17,1,7,0.5,A
1503,17,1,8,0.5,A
1504,17,1,9,0.5,A
1505,17,1,10,0.5,A
1506,17,1,11,0.5,A
1507,17,1,12,0.5,A
1508,17,1,13,0.5,A
1509,17,1,14,0.5,A
1510,17,1,15,0.5,A
1511,17,1,16,0.5,A
1512,17,1,17,0.5,A
1513,17,1,18,0.5,A
1514,17,1,19,0.5,A
1515,17,1,20,0.5,A
1516,17,1,21,0.5,A
1517,17,1,22,0.5,A
1518,17,1,23,0.5,A
1519,17,1,24,0.5,A
1520,17,1,25,0.5,A
1521,17,1,26,0.5,A
1522,17,1,27,0.5,A
1523,17,1,28,0.5,A
1524,17,1,29,0.5,A
1525,17,1,30,0.5,A
1526,17,1,31,0.5,A
1527,17,1,32,6.0,C
1528,17,1,33,0.5,A
1529,17,1,34,0.5,A
1530,17,1,35,7.5,C
1531,17,1,36,0.5,A
1532,17,1,37,0.5,A
1533,17,1,38,1.0,A
1534,17,1,39,0.5,A
1535,17,1,40,0.5,A
1536,17,1,41,0.5,A
1537,17,1,42,0.5,A
1538,17,1,43,7.5,B
1539,17,1,44,0.5,A
1540,17,1,45,0.5,A
1541,17,1,46,0.5,A
1542,17,1,47,14.0,C
1543,17,1,48,7.0,B
1544,17,1,49,6.0,C
1545,17,1,50,0.5,A
1546,17,1,51,0.5,A
1547,17,1,52,0.5,A
1548,17,1,53,0.5,A
1549,17,1,54,8.5,A
1550,17,1,55,0.5,A
1551,17,1,56,0.5,A
1552,17,1,57,0.5,A
1553,17,1,58,0.5,A
1554,17,1,59,0.5,A
1555,17,1,60,0.5,A
1556,17,1,61,0.5,A
1557,17,1,62,16.0,A
1558,17,1,63,0.5,A
1559,17,1,64,0.5,A
1560,17,1,65,7.0,C
1561,17,1,66,7.0,C
1562,17,1,67,8.0,C
1563,17,1,68,0.5,A
1564,17,1,69,0.5,A
1565,17,1,70,0.5,A
1566,17,1,71,7.0,C
1567,17,1,72,0.5,A
1568,17,1,73,0.5,A
1569,17,1,74,13.5,A
1570,17,1,75,0.5,A
1571,17,1,76,0.5,A
1572,17,1,77,0.5,A
1573,17,1,78,0.5,A
1574,17,1,79,0.5,A
1575,17,1,80,0.5,A
1576,17,1,81,6.0,C
1577,17,1,82,7.5,C
1578,17,1,83,0.5,A
1579,17,1,84,7.0,B
1580,17,1,85,0.5,A
1581,17,1,86,10.0,D
1582,17,1,87,7.5,C
1583,17,1,88,0.5,A
1584,17,1,89,7.0,B
1585,17,1,90,0.5,A
1586,17,1,91,13.0,C
1587,17,1,92,0.5,A
1588,17,1,93,0.5,A
1589,17,1,94,0.5,A
1590,17,1,95,0.5,A
1591,17,1,96,7.5,C
1592,17,1,97,0.5,A
1593,17,1,98,16.0,C
1594,17,1,99,0.5,A
1595,17,1,100,0.5,A
1596,17,1,101,7.0,C
1597,17,1,102,0.5,A
1598,17,1,103,0.5,A
1599,17,1,104,0.5,A
1600,17,1,105,15.0,C
1601,17,1,106,11.0,A
1602,17,1,107,8.0,A
1603,17,1,108,0.5,A
1604,17,1,109,0.5,A
1605,17,1,110,7.5,A
1606,17,1,111,0.5,A
1607,17,1,112,0.5,A
1608,17,1,113,0.5,A
1609,17,1,114,0.5,A
1610,17,1,115,8.0,C
1611,17,1,116,6.0,C
1612,17,1,117,0.5,A
1613,17,1,118,8.0,A
1614,17,1,119,0.5,A
1615,17,1,120,6.0,A
1616,17,1,121,11.0,D
1617,17,1,122,7.5,A
1618,17,1,123,0.5,A
1619,17,1,124,14.0,C
1620,17,1,125,9.0,A
1621,17,1,126,0.5,A
1622,17,1,127,9.5,A
1623,17,1,128,0.5,A
1624,17,1,129,7.0,A
1625,17,1,130,6.5,C
1626,17,1,131,0.5,A
1627,17,1,132,10.0,A
1628,17,1,133,10.0,A
1629,17,1,134,10.5,A
1630,17,1,135,7.0,C
1631,17,1,136,10.0,A
1632,17,1,137,7.0,A
1633,17,1,138,0.5,A
1634,17,1,139,0.5,A
1635,22,2,1,0.5,A
1636,22,2,2,0.5,A
1637,22,2,3,0.5,A
1638,22,2,4,0.5,A
1639,22,2,5,0.5,A
1640,22,2,6,0.5,A
1641,22,2,7,0.5,A
1642,22,2,8,0.5,A
1643,22,2,9,0.5,A
1644,22,2,10,0.5,A
1645,22,2,11,0.5,A
1646,22,2,12,0.5,A
1647,22,2,13,0.5,A
1648,22,2,14,0.5,A
1649,22,2,15,0.5,A
1650,22,2,16,7.0,A
1651,22,2,17,0.5,A
1652,22,2,18,0.5,A
1653,22,2,19,0.5,A
1654,22,2,20,0.5,A
1655,22,2,21,0.5,A
1656,22,2,22,7.0,C
1657,22,2,23,0.5,A
1658,22,2,24,0.5,A
1659,22,2,25,0.5,A
1660,22,2,26,0.5,A
1661,22,2,27,0.5,A
1662,22,2,28,7.0,C
1663,22,2,29,0.5,A
1664,22,2,30,11.5,A
1665,22,2,31,0.5,A
1666,22,2,32,0.5,A
1667,22,2,33,0.5,A
1668,22,2,34,0.5,A
1669,22,2,35,0.5,A
1670,22,2,36,0.5,A
1671,22,2,37,0.5,A
1672,22,2,38,6.5,A
1673,22,2,39,0.5,A
1674,22,2,40,0.5,A
1675,22,2,41,6.0,A
1676,22,2,42,0.5,A
1677,22,2,43,2.0,A
1678,22,2,44,0.5,A
1679,22,2,45,0.5,A
1680,22,2,46,7.5,C
1681,22,2,47,7.0,C
1682,22,2,48,0.5,A
1683,22,2,49,0.5,A
1684,22,2,50,0.5,A
1685,22,2,51,0.5,A
1686,22,2,52,0.5,A
1687,23,2,1,0.5,A
1688,23,2,2,0.5,A
1689,23,2,3,0.5,A
1690,23,2,4,0.5,A
1691,23,2,5,0.5,A
1692,23,2,6,0.5,A
1693,23,2,7,0.5,A
1694,23,2,8,0.5,A
1695,23,2,9,0.5,A
1696,23,2,10,0.5,A
1697,23,2,11,0.5,A
1698,23,2,12,0.5,A
1699,23,2,13,0.5,A
1700,23,2,14,0.5,A
1701,23,2,15,0.5,A
1702,23,2,16,0.5,A
1703,23,2,17,6.5,C
1704,23,2,18,0.5,A
1705,23,2,19,0.5,A
1706,23,2,20,0.5,A
1707,23,2,21,0.5,A
1708,23,2,22,0.5,A
1709,23,2,23,0.5,A
1710,23,2,24,0.5,A
1711,23,2,25,0.5,A
1712,23,2,26,0.5,A
1713,23,2,27,0.5,A
1714,23,2,28,0.5,A
1715,23,2,29,0.5,A
1716,23,2,30,0.5,A
1717,23,2,31,0.5,A
1718,23,2,32,0.5,A
1719,23,2,33,0.5,A
1720,23,2,34,0.5,A
1721,23,2,35,0.5,A
1722,23,2,36,0.5,A
1723,23,2,37,8.0,C
1724,23,2,38,0.5,A
1725,23,2,39,0.5,A
1726,23,2,40,0.5,A
1727,23,2,41,0.5,A
1728,23,2,42,0.5,A
1729,23,2,43,2.0,A
1730,23,2,44,0.5,A
1731,23,2,45,6.0,A
1732,23,2,46,0.5,A
1733,23,2,47,0.5,A
1734,23,2,48,7.0,C
1735,23,2,49,14.5,A
1736,23,2,50,0.5,A
1737,23,2,51,7.0,A
1738,23,2,52,0.5,A
1739,23,2,53,7.5,C
1740,23,2,54,0.5,A
1741,23,2,55,0.5,A
1742,23,2,56,0.5,A
1743,23,2,57,7.5,C
1744,23,2,58,0.5,A
1745,23,2,59,0.5,A
1746,23,2,60,6.5,C
1747,23,2,61,0.5,A
1748,23,2,62,0.5,A
1749,23,2,63,0.5,A
1750,23,2,64,0.5,A
1751,23,2,65,8.5,C
1752,23,2,66,7.0,A
1753,23,2,67,6.5,A
1754,23,2,68,0.5,A
1755,23,2,69,0.5,A
1756,23,2,70,8.5,A
1757,24,2,1,0.5,A
1758,24,2,2,0.5,A
1759,24,2,3,8.5,B
1760,24,2,4,0.5,A
1761,24,2,5,0.5,A
1762,24,2,6,0.5,A
1763,24,2,7,0.5,A
1764,24,2,8,0.5,A
1765,24,2,9,0.5,A
1766,24,2,10,0.5,A
1767,24,2,11,0.5,A
1768,24,2,12,0.5,A
1769,24,2,13,0.5,A
1770,24,2,14,0.5,A
1771,24,2,15,0.5,A
1772,24,2,16,0.5,A
1773,24,2,17,0.5,A
1774,24,2,18,0.5,A
1775,24,2,19,7.5,B
1776,24,2,20,0.5,A
1777,24,2,21,0.5,A
1778,24,2,22,0.5,A
1779,24,2,23,0.5,A
1780,24,2,24,0.5,A
1781,24,2,25,0.5,A
1782,24,2,26,0.5,A
1783,24,2,27,0.5,A
1784,24,2,28,0.5,A
1785,24,2,29,0.5,A
1786,24,2,30,0.5,A
1787,24,2,31,0.5,A
1788,24,2,32,0.5,A
1789,24,2,33,0.5,A
1790,24,2,34,0.5,A
1791,24,2,35,0.5,A
1792,24,2,36,0.5,A
1793,24,2,37,0.5,A
1794,24,2,38,0.5,A
1795,24,2,39,0.5,A
1796,24,2,40,7.0,C
1797,24,2,41,0.5,A
1798,24,2,42,0.5,A
1799,24,2,43,2.0,A
1800,24,2,44,0.5,A
1801,24,2,45,0.5,A
1802,24,2,46,0.5,A
1803,24,2,47,0.5,A
1804,24,2,48,0.5,A
1805,24,2,49,0.5,A
1806,24,2,50,7.0,C
1807,24,2,51,7.0,B
1808,24,2,52,0.5,A
1809,24,2,53,1.0,A
1810,24,2,54,8.0,A
1811,24,2,55,7.5,C
1812,24,2,56,0.5,A
1813,24,2,57,7.0,C
1814,24,2,58,0.5,A
1815,24,2,59,0.5,A
1816,24,2,60,7.0,B
1817,24,2,61,6.5,C
1818,24,2,62,0.5,A
1819,24,2,63,8.0,C
1820,24,2,64,7.5,C
1821,24,2,65,0.5,A
1822,24,2,66,0.5,A
1823,24,2,67,7.0,C
1824,24,2,68,0.5,A
1825,24,2,69,0.5,A
1826,24,2,70,0.5,A
1827,24,2,71,0.5,A
1828,24,2,72,0.5,A
1829,24,2,73,8.5,C
1830,24,2,74,8.0,C
1831,24,2,75,0.5,A
1832,24,2,76,0.5,A
1833,24,2,77,11.5,D
1834,24,2,78,0.5,A
1835,24,2,79,0.5,A
1836,24,2,80,6.0,C
1837,24,2,81,7.0,C
1838,24,2,82,0.5,A
1839,24,2,83,6.0,A
1840,24,2,84,0.5,A
1841,24,2,85,0.5,A
1842,24,2,86,0.5,A
1843,24,2,87,0.5,A
1844,18,1,1,0.5,A
1845,18,1,2,0.5,A
1846,18,1,3,14.5,C
1847,18,1,4,0.5,A
1848,18,1,5,0.5,A
1849,18,1,6,0.5,A
1850,18,1,7,0.5,A
1851,18,1,8,0.5,A
1852,18,1,9,0.5,A
1853,18,1,10,0.5,A
1854,18,1,11,0.5,A
1855,18,1,12,0.5,A
1856,18,1,13,0.5,A
1857,18,1,14,0.5,A
1858,18,1,15,0.5,A
1859,18,1,16,0.5,A
1860,18,1,17,0.5,A
1861,18,1,18,0.5,A
1862,18,1,19,0.5,A
1863,18,1,20,0.5,A
1864,18,1,21,0.5,A
1865,18,1,22,0.5,A
1866,18,1,23,6.0,C
1867,18,1,24,0.5,A
1868,18,1,25,0.5,A
1869,18,1,26,0.5,A
1870,18,1,27,0.5,A
1871,18,1,28,0.5,A
1872,18,1,29,0.5,A
1873,18,1,30,0.5,A
1874,18,1,31,0.5,A
1875,18,1,32,0.5,A
1876,18,1,33,6.0,C
1877,18,1,34,0.5,A
1878,18,1,35,0.5,A
1879,18,1,36,0.5,A
1880,18,1,37,0.5,A
1881,18,1,38,8.0,C
1882,18,1,39,6.5,C
1883,18,1,40,15.5,C
1884,18,1,41,0.5,A
1885,18,1,42,6.5,C
1886,18,1,43,0.5,A
1887,18,1,44,0.5,A
1888,18,1,45,0.5,A
1889,18,1,46,0.5,A
1890,18,1,47,0.5,A
1891,18,1,48,0.5,A
1892,18,1,49,0.5,A
1893,18,1,50,0.5,A
1894,18,1,51,7.5,A
1895,18,1,52,0.5,A
1896,18,1,53,0.5,A
1897,18,1,54,0.5,A
1898,18,1,55,8.0,B
1899,18,1,56,6.5,C
1900,18,1,57,6.5,B
1901,18,1,58,0.5,A
1902,18,1,59,0.5,A
1903,18,1,60,6.5,C
1904,18,1,61,0.5,A
1905,18,1,62,14.5,C
1906,18,1,63,0.5,A
1907,18,1,64,7.5,C
1908,18,1,65,7.5,C
1909,18,1,66,0.5,A
1910,18,1,67,0.5,A
1911,18,1,68,6.0,C
1912,18,1,69,15.0,A
1913,18,1,70,0.5,A
1914,18,1,71,0.5,A
1915,18,1,72,0.5,A
1916,18,1,73,11.0,A
1917,18,1,74,0.5,A
1918,18,1,75,7.0,A
1919,18,1,76,0.5,A
1920,18,1,77,0.5,A
1921,18,1,78,17.0,C
1922,18,1,79,7.0,B
1923,18,1,80,9.5,A
1924,18,1,81,0.5,A
1925,18,1,82,0.5,A
1926,18,1,83,7.5,C
