,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
184680,1428,2756,0,2,0.8,138,14,segmented_random_3,1378.5,True,0.0
184818,1427,2984,0,2,0.8,138,13,segmented_random_3,1492.5,True,0.0
184956,1429,2989,0,2,0.8,138,15,segmented_random_3,1495.0,True,0.0
185094,1430,2982,0,2,0.8,138,16,segmented_random_3,1491.5,True,0.0
185232,1431,3204,0,2,0.8,138,17,segmented_random_3,1602.5,True,0.0
185370,1432,3040,0,2,0.8,138,18,segmented_random_3,1520.5,True,0.0
185508,1296,3857,0,2,0.8,136,84,segmented_random_3,1929.0,True,0.0
185644,1433,3053,0,2,0.8,138,19,segmented_random_3,1527.0,True,0.0
185782,1434,2829,0,2,0.8,138,20,segmented_random_3,1415.0,True,0.0
185920,1293,3081,0,2,0.8,136,81,segmented_random_3,1541.0,True,0.0
186056,1435,2580,0,2,0.8,138,21,segmented_random_3,1290.5,True,0.0
186194,1436,2854,0,2,0.8,138,22,segmented_random_3,1427.5,True,0.0
186332,1437,2654,0,2,0.8,138,23,segmented_random_3,1327.5,True,0.0
186470,1438,2830,0,2,0.8,138,24,segmented_random_3,1415.5,True,0.0
186608,1439,2757,0,2,0.8,138,25,segmented_random_3,1379.0,True,0.0
186746,1366,2865,0,2,0.8,137,53,segmented_random_3,1433.0,True,0.0
186883,1440,2943,0,2,0.8,138,26,segmented_random_3,1472.0,True,0.0
187021,1441,2827,0,2,0.8,138,27,segmented_random_3,1414.0,True,0.0
187159,1442,2517,0,2,0.8,138,28,segmented_random_3,1259.0,True,0.0
187297,1444,2673,0,2,0.8,138,30,segmented_random_3,1337.0,True,0.0
187435,1443,3104,0,2,0.8,138,29,segmented_random_3,1552.5,True,0.0
187573,1445,2823,0,2,0.8,138,31,segmented_random_3,1412.0,True,0.0
187711,1446,3106,0,2,0.8,138,32,segmented_random_3,1553.5,True,0.0
187849,1448,2806,0,2,0.8,138,34,segmented_random_3,1403.5,True,0.0
187987,1447,3318,0,2,0.8,138,33,segmented_random_3,1659.5,True,0.0
188125,1449,2940,0,2,0.8,138,35,segmented_random_3,1470.5,True,0.0
188263,1450,3004,0,2,0.8,138,36,segmented_random_3,1502.5,True,0.0
188401,1451,3013,0,2,0.8,138,37,segmented_random_3,1507.0,True,0.0
188539,1453,2584,0,2,0.8,138,39,segmented_random_3,1292.5,True,0.0
188677,1454,2628,0,2,0.8,138,40,segmented_random_3,1314.5,True,0.0
188815,1456,2855,0,2,0.8,138,42,segmented_random_3,1428.0,True,0.0
188953,1455,3080,0,2,0.8,138,41,segmented_random_3,1540.5,True,0.0
189091,1458,3078,0,2,0.8,138,44,segmented_random_3,1539.5,True,0.0
189229,1459,3150,0,2,0.8,138,45,segmented_random_3,1575.5,True,0.0
189367,1460,2978,0,2,0.8,138,46,segmented_random_3,1489.5,True,0.0
189505,1462,2842,0,2,0.8,138,48,segmented_random_3,1421.5,True,0.0
189643,1463,3079,0,2,0.8,138,49,segmented_random_3,1540.0,True,0.0
189781,1464,2766,0,2,0.8,138,50,segmented_random_3,1383.5,True,0.0
189919,1466,3172,0,2,0.8,138,52,segmented_random_3,1586.5,True,0.0
190057,1467,2830,0,2,0.8,138,53,segmented_random_3,1415.5,True,0.0
190195,1468,2967,0,2,0.8,138,54,segmented_random_3,1484.0,True,0.0
190333,1469,2992,0,2,0.8,138,55,segmented_random_3,1496.5,True,0.0
190471,1470,3283,0,2,0.8,138,56,segmented_random_3,1642.0,True,0.0
190609,1355,2929,0,2,0.8,137,42,segmented_random_3,1465.0,True,0.0
190746,1471,2751,0,2,0.8,138,57,segmented_random_3,1376.0,True,0.0
190884,1472,3387,0,2,0.8,138,58,segmented_random_3,1694.0,True,0.0
191022,1473,3190,0,2,0.8,138,59,segmented_random_3,1595.5,True,0.0
191160,1475,3017,0,2,0.8,138,61,segmented_random_3,1509.0,True,0.0
191298,1474,3279,0,2,0.8,138,60,segmented_random_3,1640.0,True,0.0
191436,1476,3224,0,2,0.8,138,62,segmented_random_3,1612.5,True,0.0
191574,1477,3282,0,2,0.8,138,63,segmented_random_3,1641.5,True,0.0
191712,1479,2740,0,2,0.8,138,65,segmented_random_3,1370.5,True,0.0
191850,1478,3297,0,2,0.8,138,64,segmented_random_3,1649.0,True,0.0
191988,1480,2888,0,2,0.8,138,66,segmented_random_3,1444.5,True,0.0
192126,1481,3060,0,2,0.8,138,67,segmented_random_3,1530.5,True,0.0
192264,1482,2990,0,2,0.8,138,68,segmented_random_3,1495.5,True,0.0
192402,1483,2957,0,2,0.8,138,69,segmented_random_3,1479.0,True,0.0
192540,1484,3218,0,2,0.8,138,70,segmented_random_3,1609.5,True,0.0
192678,1485,3029,0,2,0.8,138,71,segmented_random_3,1515.0,True,0.0
192816,1486,3268,0,2,0.8,138,72,segmented_random_3,1634.5,True,0.0
192954,1487,3058,0,2,0.8,138,73,segmented_random_3,1529.5,True,0.0
193092,1488,3322,0,2,0.8,138,74,segmented_random_3,1661.5,True,0.0
193230,1489,3059,0,2,0.8,138,75,segmented_random_3,1530.0,True,0.0
193368,1491,3014,0,2,0.8,138,77,segmented_random_3,1507.5,True,0.0
193506,1490,3338,0,2,0.8,138,76,segmented_random_3,1669.5,True,0.0
193644,1370,3296,0,2,0.8,137,57,segmented_random_3,1648.5,True,0.0
193781,1302,3884,0,2,0.8,136,90,segmented_random_3,1942.5,True,0.0
193917,1492,3084,0,2,0.8,138,78,segmented_random_3,1542.5,True,0.0
194055,1494,3058,0,2,0.8,138,80,segmented_random_3,1529.5,True,0.0
194193,1495,3166,0,2,0.8,138,81,segmented_random_3,1583.5,True,0.0
194331,1496,3413,0,2,0.8,138,82,segmented_random_3,1707.0,True,0.0
194469,1497,3232,0,2,0.8,138,83,segmented_random_3,1616.5,True,0.0
194607,1500,3107,0,2,0.8,138,86,segmented_random_3,1554.0,True,0.0
194745,1501,3279,0,2,0.8,138,87,segmented_random_3,1640.0,True,0.0
194883,1502,3034,0,2,0.8,138,88,segmented_random_3,1517.5,True,0.0
195021,1376,3323,0,2,0.8,137,63,segmented_random_3,1662.0,True,0.0
195158,1503,3331,0,2,0.8,138,89,segmented_random_3,1666.0,True,0.0
195296,1504,3289,0,2,0.8,138,90,segmented_random_3,1645.0,True,0.0
195434,1505,3391,0,2,0.8,138,91,segmented_random_3,1696.0,True,0.0
195572,1506,3231,0,2,0.8,138,92,segmented_random_3,1616.0,True,0.0
195710,1507,3380,0,2,0.8,138,93,segmented_random_3,1690.5,True,0.0
195848,1508,3357,0,2,0.8,138,94,segmented_random_3,1679.0,True,0.0
195986,1509,3353,0,2,0.8,138,95,segmented_random_3,1677.0,True,0.0
196124,1510,3313,0,2,0.8,138,96,segmented_random_3,1657.0,True,0.0
196262,1327,2716,0,2,0.8,137,14,segmented_random_3,1358.5,True,0.0
196399,1511,3417,0,2,0.8,138,97,segmented_random_3,1709.0,True,0.0
196537,1512,3406,0,2,0.8,138,98,segmented_random_3,1703.5,True,0.0
196675,1513,3481,0,2,0.8,138,99,segmented_random_3,1741.0,True,0.0
196813,1325,2869,0,2,0.8,137,12,segmented_random_3,1435.0,True,0.0
196950,1515,2866,0,2,0.8,139,0,segmented_random_3,1433.5,True,0.0
197089,1514,3481,0,2,0.8,138,100,segmented_random_3,1741.0,True,0.0
197227,1516,2717,0,2,0.8,139,1,segmented_random_3,1359.0,True,0.0
197366,1517,2841,0,2,0.8,139,2,segmented_random_3,1421.0,True,0.0
197505,1518,3042,0,2,0.8,139,3,segmented_random_3,1521.5,True,0.0
197644,1519,2675,0,2,0.8,139,4,segmented_random_3,1338.0,True,0.0
197783,1520,3354,0,2,0.8,139,5,segmented_random_3,1677.5,True,0.0
197922,1521,3377,0,2,0.8,139,6,segmented_random_3,1689.0,True,0.0
198061,1522,3077,0,2,0.8,139,7,segmented_random_3,1539.0,True,0.0
198200,1523,2719,0,2,0.8,139,8,segmented_random_3,1360.0,True,0.0
198339,1524,2949,0,2,0.8,139,9,segmented_random_3,1475.0,True,0.0
198478,1525,3039,0,2,0.8,139,10,segmented_random_3,1520.0,True,0.0
198617,1527,2827,0,2,0.8,139,12,segmented_random_3,1414.0,True,0.0
198756,1526,3368,0,2,0.8,139,11,segmented_random_3,1684.5,True,0.0
198895,1529,2953,0,2,0.8,139,14,segmented_random_3,1477.0,True,0.0
199034,1530,2728,0,2,0.8,139,15,segmented_random_3,1364.5,True,0.0
199173,1531,3144,0,2,0.8,139,16,segmented_random_3,1572.5,True,0.0
199312,1375,3291,0,2,0.8,137,62,segmented_random_3,1646.0,True,0.0
199449,1532,2755,0,2,0.8,139,17,segmented_random_3,1378.0,True,0.0
199588,1534,2753,0,2,0.8,139,19,segmented_random_3,1377.0,True,0.0
199727,1533,3119,0,2,0.8,139,18,segmented_random_3,1560.0,True,0.0
199866,1535,3035,0,2,0.8,139,20,segmented_random_3,1518.0,True,0.0
200005,1536,2926,0,2,0.8,139,21,segmented_random_3,1463.5,True,0.0
200144,1537,3039,0,2,0.8,139,22,segmented_random_3,1520.0,True,0.0
200283,1538,2800,0,2,0.8,139,23,segmented_random_3,1400.5,True,0.0
200422,1539,2875,0,2,0.8,139,24,segmented_random_3,1438.0,True,0.0
200561,1540,3069,0,2,0.8,139,25,segmented_random_3,1535.0,True,0.0
200700,1541,3067,0,2,0.8,139,26,segmented_random_3,1534.0,True,0.0
200839,1542,2627,0,2,0.8,139,27,segmented_random_3,1314.0,True,0.0
200978,1543,3005,0,2,0.8,139,28,segmented_random_3,1503.0,True,0.0
201117,1544,3114,0,2,0.8,139,29,segmented_random_3,1557.5,True,0.0
201256,1545,2938,0,2,0.8,139,30,segmented_random_3,1469.5,True,0.0
201395,1546,3154,0,2,0.8,139,31,segmented_random_3,1577.5,True,0.0
201534,1548,2766,0,2,0.8,139,33,segmented_random_3,1383.5,True,0.0
201673,1547,2984,0,2,0.8,139,32,segmented_random_3,1492.5,True,0.0
201812,1394,3320,0,2,0.8,137,81,segmented_random_3,1660.5,True,0.0
201949,1549,2773,0,2,0.8,139,34,segmented_random_3,1387.0,True,0.0
202088,1550,2808,0,2,0.8,139,35,segmented_random_3,1404.5,True,0.0
202227,1552,2733,0,2,0.8,139,37,segmented_random_3,1367.0,True,0.0
202366,1553,3061,0,2,0.8,139,38,segmented_random_3,1531.0,True,0.0
202505,1554,3027,0,2,0.8,139,39,segmented_random_3,1514.0,True,0.0
202644,1555,2841,0,2,0.8,139,40,segmented_random_3,1421.0,True,0.0
202783,1556,2629,0,2,0.8,139,41,segmented_random_3,1315.0,True,0.0
202922,1557,3162,0,2,0.8,139,42,segmented_random_3,1581.5,True,0.0
203061,1558,3063,0,2,0.8,139,43,segmented_random_3,1532.0,True,0.0
203200,1559,2946,0,2,0.8,139,44,segmented_random_3,1473.5,True,0.0
203339,1561,3373,0,2,0.8,139,46,segmented_random_3,1687.0,True,0.0
203478,1562,3154,0,2,0.8,139,47,segmented_random_3,1577.5,True,0.0
203617,1563,2943,0,2,0.8,139,48,segmented_random_3,1472.0,True,0.0
203756,1564,2926,0,2,0.8,139,49,segmented_random_3,1463.5,True,0.0
203895,1565,3062,0,2,0.8,139,50,segmented_random_3,1531.5,True,0.0
204034,1567,2773,0,2,0.8,139,52,segmented_random_3,1387.0,True,0.0
204173,1566,3235,0,2,0.8,139,51,segmented_random_3,1618.0,True,0.0
204312,1569,3078,0,2,0.8,139,54,segmented_random_3,1539.5,True,0.0
204451,1570,3021,0,2,0.8,139,55,segmented_random_3,1511.0,True,0.0
204590,1571,3225,0,2,0.8,139,56,segmented_random_3,1613.0,True,0.0
204729,1572,3258,0,2,0.8,139,57,segmented_random_3,1629.5,True,0.0
204868,1573,3211,0,2,0.8,139,58,segmented_random_3,1606.0,True,0.0
205007,1574,3188,0,2,0.8,139,59,segmented_random_3,1594.5,True,0.0
205146,1575,3203,0,2,0.8,139,60,segmented_random_3,1602.0,True,0.0
205285,1576,3213,0,2,0.8,139,61,segmented_random_3,1607.0,True,0.0
205424,1579,3312,0,2,0.8,139,64,segmented_random_3,1656.5,True,0.0
205563,1580,3228,0,2,0.8,139,65,segmented_random_3,1614.5,True,0.0
205702,1581,3126,0,2,0.8,139,66,segmented_random_3,1563.5,True,0.0
205841,1582,3261,0,2,0.8,139,67,segmented_random_3,1631.0,True,0.0
205980,1583,3592,0,2,0.8,139,68,segmented_random_3,1796.5,True,0.0
206119,1584,3172,0,2,0.8,139,69,segmented_random_3,1586.5,True,0.0
206258,1586,3226,0,2,0.8,139,71,segmented_random_3,1613.5,True,0.0
206397,1587,3077,0,2,0.8,139,72,segmented_random_3,1539.0,True,0.0
206536,1400,3235,0,2,0.8,137,87,segmented_random_3,1618.0,True,0.0
206673,1589,3334,0,2,0.8,139,74,segmented_random_3,1667.5,True,0.0
206812,1590,3362,0,2,0.8,139,75,segmented_random_3,1681.5,True,0.0
206951,1591,3196,0,2,0.8,139,76,segmented_random_3,1598.5,True,0.0
207090,1592,3178,0,2,0.8,139,77,segmented_random_3,1589.5,True,0.0
207229,1593,3348,0,2,0.8,139,78,segmented_random_3,1674.5,True,0.0
207368,1594,3010,0,2,0.8,139,79,segmented_random_3,1505.5,True,0.0
207507,1595,3073,0,2,0.8,139,80,segmented_random_3,1537.0,True,0.0
207646,1452,2898,0,2,0.8,138,38,segmented_random_3,1449.5,True,0.0
207784,1457,2774,0,2,0.8,138,43,segmented_random_3,1387.5,True,0.0
207922,1596,3285,0,2,0.8,139,81,segmented_random_3,1643.0,True,0.0
208061,1461,2735,0,2,0.8,138,47,segmented_random_3,1368.0,True,0.0
208199,1597,3321,0,2,0.8,139,82,segmented_random_3,1661.0,True,0.0
208338,1598,3277,0,2,0.8,139,83,segmented_random_3,1639.0,True,0.0
208477,1599,3394,0,2,0.8,139,84,segmented_random_3,1697.5,True,0.0
208616,1465,2788,0,2,0.8,138,51,segmented_random_3,1394.5,True,0.0
208754,1600,3261,0,2,0.8,139,85,segmented_random_3,1631.0,True,0.0
208893,1601,3349,0,2,0.8,139,86,segmented_random_3,1675.0,True,0.0
209032,1602,3379,0,2,0.8,139,87,segmented_random_3,1690.0,True,0.0
209171,1603,3512,0,2,0.8,139,88,segmented_random_3,1756.5,True,0.0
209310,1604,3114,0,2,0.8,139,89,segmented_random_3,1557.5,True,0.0
209449,1605,3313,0,2,0.8,139,90,segmented_random_3,1657.0,True,0.0
209588,1606,3255,0,2,0.8,139,91,segmented_random_3,1628.0,True,0.0
209727,1607,3390,0,2,0.8,139,92,segmented_random_3,1695.5,True,0.0
209866,1608,3307,0,2,0.8,139,93,segmented_random_3,1654.0,True,0.0
210005,1609,3516,0,2,0.8,139,94,segmented_random_3,1758.5,True,0.0
210144,1610,3224,0,2,0.8,139,95,segmented_random_3,1612.5,True,0.0
210283,1611,3360,0,2,0.8,139,96,segmented_random_3,1680.5,True,0.0
210422,1612,3321,0,2,0.8,139,97,segmented_random_3,1661.0,True,0.0
210561,1614,3295,0,2,0.8,139,99,segmented_random_3,1648.0,True,0.0
210700,1615,3295,0,2,0.8,139,100,segmented_random_3,1648.0,True,0.0
210839,1616,2904,0,2,0.8,140,0,segmented_random_3,1452.5,True,0.0
210979,1499,2913,0,2,0.8,138,85,segmented_random_3,1457.0,True,0.0
211117,1617,2754,0,2,0.8,140,1,segmented_random_3,1377.5,True,0.0
211257,1618,2440,0,2,0.8,140,2,segmented_random_3,1220.5,True,0.0
211397,1528,2962,0,2,0.8,139,13,segmented_random_3,1481.5,True,0.0
211536,1620,3153,0,2,0.8,140,4,segmented_random_3,1577.0,True,0.0
211676,1619,3369,0,2,0.8,140,3,segmented_random_3,1685.0,True,0.0
211816,1621,3066,0,2,0.8,140,5,segmented_random_3,1533.5,True,0.0
211956,1622,3383,0,2,0.8,140,6,segmented_random_3,1692.0,True,0.0
212096,1623,3196,0,2,0.8,140,7,segmented_random_3,1598.5,True,0.0
212236,1624,2844,0,2,0.8,140,8,segmented_random_3,1422.5,True,0.0
212376,1625,3076,0,2,0.8,140,9,segmented_random_3,1538.5,True,0.0
212516,1626,3023,0,2,0.8,140,10,segmented_random_3,1512.0,True,0.0
212656,1627,3153,0,2,0.8,140,11,segmented_random_3,1577.0,True,0.0
212796,1628,2852,0,2,0.8,140,12,segmented_random_3,1426.5,True,0.0
212936,1629,3093,0,2,0.8,140,13,segmented_random_3,1547.0,True,0.0
213076,1630,2814,0,2,0.8,140,14,segmented_random_3,1407.5,True,0.0
213216,1632,2922,0,2,0.8,140,16,segmented_random_3,1461.5,True,0.0
213356,1631,2850,0,2,0.8,140,15,segmented_random_3,1425.5,True,0.0
213496,1633,2969,0,2,0.8,140,17,segmented_random_3,1485.0,True,0.0
213636,1634,2890,0,2,0.8,140,18,segmented_random_3,1445.5,True,0.0
213776,1635,2681,0,2,0.8,140,19,segmented_random_3,1341.0,True,0.0
213916,1636,2999,0,2,0.8,140,20,segmented_random_3,1500.0,True,0.0
214056,1638,2939,0,2,0.8,140,22,segmented_random_3,1470.0,True,0.0
214196,1637,3272,0,2,0.8,140,21,segmented_random_3,1636.5,True,0.0
214336,1640,2659,0,2,0.8,140,24,segmented_random_3,1330.0,True,0.0
214476,1639,2960,0,2,0.8,140,23,segmented_random_3,1480.5,True,0.0
214616,1641,2950,0,2,0.8,140,25,segmented_random_3,1475.5,True,0.0
214756,1642,3084,0,2,0.8,140,26,segmented_random_3,1542.5,True,0.0
214896,1643,2879,0,2,0.8,140,27,segmented_random_3,1440.0,True,0.0
215036,1644,3057,0,2,0.8,140,28,segmented_random_3,1529.0,True,0.0
215176,1646,2719,0,2,0.8,140,30,segmented_random_3,1360.0,True,0.0
215316,1645,2979,0,2,0.8,140,29,segmented_random_3,1490.0,True,0.0
215456,1551,2834,0,2,0.8,139,36,segmented_random_3,1417.5,True,0.0
215595,1647,3036,0,2,0.8,140,31,segmented_random_3,1518.5,True,0.0
215735,1648,2888,0,2,0.8,140,32,segmented_random_3,1444.5,True,0.0
215875,1649,2690,0,2,0.8,140,33,segmented_random_3,1345.5,True,0.0
216015,1650,2884,0,2,0.8,140,34,segmented_random_3,1442.5,True,0.0
216155,1651,2866,0,2,0.8,140,35,segmented_random_3,1433.5,True,0.0
216295,1652,2903,0,2,0.8,140,36,segmented_random_3,1452.0,True,0.0
216435,1653,2997,0,2,0.8,140,37,segmented_random_3,1499.0,True,0.0
216575,1654,2838,0,2,0.8,140,38,segmented_random_3,1419.5,True,0.0
216715,1655,2837,0,2,0.8,140,39,segmented_random_3,1419.0,True,0.0
216855,1656,2939,0,2,0.8,140,40,segmented_random_3,1470.0,True,0.0
216995,1657,2874,0,2,0.8,140,41,segmented_random_3,1437.5,True,0.0
217135,1658,2881,0,2,0.8,140,42,segmented_random_3,1441.0,True,0.0
217275,1659,2994,0,2,0.8,140,43,segmented_random_3,1497.5,True,0.0
217415,1660,2887,0,2,0.8,140,44,segmented_random_3,1444.0,True,0.0
217555,1661,2702,0,2,0.8,140,45,segmented_random_3,1351.5,True,0.0
217695,1662,3001,0,2,0.8,140,46,segmented_random_3,1501.0,True,0.0
217835,1664,2913,0,2,0.8,140,48,segmented_random_3,1457.0,True,0.0
217975,1665,3382,0,2,0.8,140,49,segmented_random_3,1691.5,True,0.0
218115,1668,2869,0,2,0.8,140,52,segmented_random_3,1435.0,True,0.0
218255,1667,3016,0,2,0.8,140,51,segmented_random_3,1508.5,True,0.0
218395,1669,3251,0,2,0.8,140,53,segmented_random_3,1626.0,True,0.0
218535,1671,2857,0,2,0.8,140,55,segmented_random_3,1429.0,True,0.0
218675,1673,2844,0,2,0.8,140,57,segmented_random_3,1422.5,True,0.0
218815,1568,3381,0,2,0.8,139,53,segmented_random_3,1691.0,True,0.0
218954,1674,2715,0,2,0.8,140,58,segmented_random_3,1358.0,True,0.0
219094,1675,2883,0,2,0.8,140,59,segmented_random_3,1442.0,True,0.0
219234,1676,3032,0,2,0.8,140,60,segmented_random_3,1516.5,True,0.0
219374,1677,2858,0,2,0.8,140,61,segmented_random_3,1429.5,True,0.0
219514,1678,2838,0,2,0.8,140,62,segmented_random_3,1419.5,True,0.0
219654,1679,3036,0,2,0.8,140,63,segmented_random_3,1518.5,True,0.0
219794,1680,3119,0,2,0.8,140,64,segmented_random_3,1560.0,True,0.0
219934,1681,2924,0,2,0.8,140,65,segmented_random_3,1462.5,True,0.0
220074,1682,2995,0,2,0.8,140,66,segmented_random_3,1498.0,True,0.0
220214,1683,3046,0,2,0.8,140,67,segmented_random_3,1523.5,True,0.0
220354,1684,3315,0,2,0.8,140,68,segmented_random_3,1658.0,True,0.0
220494,1685,2981,0,2,0.8,140,69,segmented_random_3,1491.0,True,0.0
220634,1686,2995,0,2,0.8,140,70,segmented_random_3,1498.0,True,0.0
220774,1688,3076,0,2,0.8,140,72,segmented_random_3,1538.5,True,0.0
220914,1689,3345,0,2,0.8,140,73,segmented_random_3,1673.0,True,0.0
221054,1691,3512,0,2,0.8,140,75,segmented_random_3,1756.5,True,0.0
221194,1692,3461,0,2,0.8,140,76,segmented_random_3,1731.0,True,0.0
221334,1693,3326,0,2,0.8,140,77,segmented_random_3,1663.5,True,0.0
221474,1694,3394,0,2,0.8,140,78,segmented_random_3,1697.5,True,0.0
221614,1695,3459,0,2,0.8,140,79,segmented_random_3,1730.0,True,0.0
221754,1696,3491,0,2,0.8,140,80,segmented_random_3,1746.0,True,0.0
221894,1697,3442,0,2,0.8,140,81,segmented_random_3,1721.5,True,0.0
222034,1698,3224,0,2,0.8,140,82,segmented_random_3,1612.5,True,0.0
222174,1493,3081,0,2,0.8,138,79,segmented_random_3,1541.0,True,0.0
222312,1700,3478,0,2,0.8,140,84,segmented_random_3,1739.5,True,0.0
222452,1701,3586,0,2,0.8,140,85,segmented_random_3,1793.5,True,0.0
222592,1498,3348,0,2,0.8,138,84,segmented_random_3,1674.5,True,0.0
222730,1702,3421,0,2,0.8,140,86,segmented_random_3,1711.0,True,0.0
222870,1585,3286,0,2,0.8,139,70,segmented_random_3,1643.5,True,0.0
223009,1703,3654,0,2,0.8,140,87,segmented_random_3,1827.5,True,0.0
223149,1704,3695,0,2,0.8,140,88,segmented_random_3,1848.0,True,0.0
223289,1588,3326,0,2,0.8,139,73,segmented_random_3,1663.5,True,0.0
223428,1705,3562,0,2,0.8,140,89,segmented_random_3,1781.5,True,0.0
223568,1706,3610,0,2,0.8,140,90,segmented_random_3,1805.5,True,0.0
223708,1707,3830,0,2,0.8,140,91,segmented_random_3,1915.5,True,0.0
223848,1708,3715,0,2,0.8,140,92,segmented_random_3,1858.0,True,0.0
223988,1709,3598,0,2,0.8,140,93,segmented_random_3,1799.5,True,0.0
224128,1711,3675,0,2,0.8,140,95,segmented_random_3,1838.0,True,0.0
224268,1712,3741,0,2,0.8,140,96,segmented_random_3,1871.0,True,0.0
224408,1713,3836,0,2,0.8,140,97,segmented_random_3,1918.5,True,0.0
224548,1714,3843,0,2,0.8,140,98,segmented_random_3,1922.0,True,0.0
224688,1715,3843,0,2,0.8,140,99,segmented_random_3,1922.0,True,0.0
224828,1717,3346,0,2,0.8,141,0,segmented_random_3,1673.5,True,0.0
224969,1718,3047,0,2,0.8,141,1,segmented_random_3,1524.0,True,0.0
225110,1716,3843,0,2,0.8,140,100,segmented_random_3,1922.0,True,0.0
225250,1719,3251,0,2,0.8,141,2,segmented_random_3,1626.0,True,0.0
225391,1720,2844,0,2,0.8,141,3,segmented_random_3,1422.5,True,0.0
225532,1722,2833,0,2,0.8,141,5,segmented_random_3,1417.0,True,0.0
225673,1721,3366,0,2,0.8,141,4,segmented_random_3,1683.5,True,0.0
225814,1723,2753,0,2,0.8,141,6,segmented_random_3,1377.0,True,0.0
225955,1724,3234,0,2,0.8,141,7,segmented_random_3,1617.5,True,0.0
226096,1725,3024,0,2,0.8,141,8,segmented_random_3,1512.5,True,0.0
226237,1726,3084,0,2,0.8,141,9,segmented_random_3,1542.5,True,0.0
226378,1727,3145,0,2,0.8,141,10,segmented_random_3,1573.0,True,0.0
226519,1728,2847,0,2,0.8,141,11,segmented_random_3,1424.0,True,0.0
226660,1729,3091,0,2,0.8,141,12,segmented_random_3,1546.0,True,0.0
226801,1730,2915,0,2,0.8,141,13,segmented_random_3,1458.0,True,0.0
226942,1731,2965,0,2,0.8,141,14,segmented_random_3,1483.0,True,0.0
227083,1732,3113,0,2,0.8,141,15,segmented_random_3,1557.0,True,0.0
227224,1734,2726,0,2,0.8,141,17,segmented_random_3,1363.5,True,0.0
227365,1560,2994,0,2,0.8,139,45,segmented_random_3,1497.5,True,0.0
227504,1733,3130,0,2,0.8,141,16,segmented_random_3,1565.5,True,0.0
227645,1735,3166,0,2,0.8,141,18,segmented_random_3,1583.5,True,0.0
227786,1736,2937,0,2,0.8,141,19,segmented_random_3,1469.0,True,0.0
227927,1737,3178,0,2,0.8,141,20,segmented_random_3,1589.5,True,0.0
228068,1738,3258,0,2,0.8,141,21,segmented_random_3,1629.5,True,0.0
228209,1739,3326,0,2,0.8,141,22,segmented_random_3,1663.5,True,0.0
228350,1740,2857,0,2,0.8,141,23,segmented_random_3,1429.0,True,0.0
228491,1578,3144,0,2,0.8,139,63,segmented_random_3,1572.5,True,0.0
228630,1741,2888,0,2,0.8,141,24,segmented_random_3,1444.5,True,0.0
228771,1742,3120,0,2,0.8,141,25,segmented_random_3,1560.5,True,0.0
228912,1743,3100,0,2,0.8,141,26,segmented_random_3,1550.5,True,0.0
229053,1744,2973,0,2,0.8,141,27,segmented_random_3,1487.0,True,0.0
229194,1577,3156,0,2,0.8,139,62,segmented_random_3,1578.5,True,0.0
229333,1745,2911,0,2,0.8,141,28,segmented_random_3,1456.0,True,0.0
229474,1746,2865,0,2,0.8,141,29,segmented_random_3,1433.0,True,0.0
229615,1747,3064,0,2,0.8,141,30,segmented_random_3,1532.5,True,0.0
229756,1748,3166,0,2,0.8,141,31,segmented_random_3,1583.5,True,0.0
229897,1749,3268,0,2,0.8,141,32,segmented_random_3,1634.5,True,0.0
230038,1751,2945,0,2,0.8,141,34,segmented_random_3,1473.0,True,0.0
230179,1753,2933,0,2,0.8,141,36,segmented_random_3,1467.0,True,0.0
230320,1754,2943,0,2,0.8,141,37,segmented_random_3,1472.0,True,0.0
230461,1756,2933,0,2,0.8,141,39,segmented_random_3,1467.0,True,0.0
230602,1755,3113,0,2,0.8,141,38,segmented_random_3,1557.0,True,0.0
230743,1758,3102,0,2,0.8,141,41,segmented_random_3,1551.5,True,0.0
230884,1757,3234,0,2,0.8,141,40,segmented_random_3,1617.5,True,0.0
231025,1760,3123,0,2,0.8,141,43,segmented_random_3,1562.0,True,0.0
231166,1762,3023,0,2,0.8,141,45,segmented_random_3,1512.0,True,0.0
231307,1763,3076,0,2,0.8,141,46,segmented_random_3,1538.5,True,0.0
231448,1764,3016,0,2,0.8,141,47,segmented_random_3,1508.5,True,0.0
231589,1765,3043,0,2,0.8,141,48,segmented_random_3,1522.0,True,0.0
231730,1766,3263,0,2,0.8,141,49,segmented_random_3,1632.0,True,0.0
231871,1767,2797,0,2,0.8,141,50,segmented_random_3,1399.0,True,0.0
232012,1768,2894,0,2,0.8,141,51,segmented_random_3,1447.5,True,0.0
232153,1769,3306,0,2,0.8,141,52,segmented_random_3,1653.5,True,0.0
232294,1770,3201,0,2,0.8,141,53,segmented_random_3,1601.0,True,0.0
232435,1771,3135,0,2,0.8,141,54,segmented_random_3,1568.0,True,0.0
232576,1772,3147,0,2,0.8,141,55,segmented_random_3,1574.0,True,0.0
232717,1773,3042,0,2,0.8,141,56,segmented_random_3,1521.5,True,0.0
232858,1774,2907,0,2,0.8,141,57,segmented_random_3,1454.0,True,0.0
232999,1775,3460,0,2,0.8,141,58,segmented_random_3,1730.5,True,0.0
